"","x"
"1999-06-28",90.08
"1999-07-05",90.27
"1999-07-12",92.75
"1999-07-19",95.99
"1999-07-26",98.46
"1999-08-02",100.84
"1999-08-09",103.03
"1999-08-16",103.7
"1999-08-23",105.41
"1999-08-30",104.56
"1999-09-06",107.99
"1999-09-13",109.03
"1999-09-20",112.56
"1999-09-27",114.65
"1999-10-04",115.7
"1999-10-11",115.7
"1999-10-18",116.08
"1999-10-25",116.84
"1999-11-02",117.22
"1999-11-08",120.1
"1999-11-15",116.94
"1999-11-22",120.08
"1999-11-29",125.03
"1999-12-06",127.03
"1999-12-13",130.75
"2000-01-03",144.94
"2000-01-10",152.557142857143
"2000-01-17",143.319047619048
"2000-01-24",141.033333333333
"2000-01-31",143.128571428571
"2000-02-07",140.366666666667
"2000-02-14",142.271428571429
"2000-02-21",147.414285714286
"2000-02-28",146.938095238095
"2000-03-06",145.22380952381
"2000-03-13",148.461904761905
"2000-03-20",154.938095238095
"2000-03-27",146.22380952381
"2000-04-03",151.842857142857
"2000-04-10",145.080952380952
"2000-04-17",146.414285714286
"2000-04-24",145.176190476191
"2000-05-01",144.7
"2000-05-08",148.414285714286
"2000-05-15",149.557142857143
"2000-05-22",152.7
"2000-05-29",158.509523809524
"2000-06-05",162.033333333333
"2000-06-12",159.652380952381
"2000-06-19",158.128571428571
"2000-06-26",155.271428571429
"2000-07-03",159.17619047619
"2000-07-10",164.604761904762
"2000-07-17",162.890476190476
"2000-07-24",167.176190476191
"2000-07-31",165.366666666667
"2000-08-07",164.7
"2000-08-14",160.509523809524
"2000-08-21",169.652380952381
"2000-08-28",183.461904761905
"2000-09-04",186.128571428571
"2000-09-11",196.033333333333
"2000-09-18",213.938095238095
"2000-09-25",229.461904761905
"2000-10-02",207.652380952381
"2000-10-09",202.890476190476
"2000-10-16",215.652380952381
"2000-10-23",211.461904761905
"2000-11-06",199.271428571429
"2000-11-13",201.17619047619
"2000-11-20",207.366666666667
"2000-11-27",214.033333333333
"2000-12-04",208.414285714286
"2000-12-11",201.271428571429
"2000-12-18",189.271428571429
"2001-01-08",180.033333333333
"2001-01-15",164.7
"2001-01-22",160.128571428571
"2001-01-29",161.17619047619
"2001-02-05",160.414285714286
"2001-02-12",162.985714285714
"2001-02-20",164.795238095238
"2001-02-27",164.604761904762
"2001-03-05",160.509523809524
"2001-03-12",158.033333333333
"2001-03-19",157.842857142857
"2001-03-26",156.604761904762
"2001-04-02",156.033333333333
"2001-04-09",154.890476190476
"2001-04-23",163.366666666667
"2001-04-30",162.7
"2001-05-07",164.2
"2001-05-14",162.6
"2001-05-21",163.938095238095
"2001-05-28",165.8
"2001-06-04",164.033333333333
"2001-06-11",164.795238095238
"2001-06-18",164.795238095238
"2001-06-25",158.509523809524
"2001-07-02",164.509523809524
"2001-07-09",158.033333333333
"2001-07-16",156.985714285714
"2001-07-23",151.366666666667
"2001-07-30",155.366666666667
"2001-08-06",155.842857142857
"2001-08-13",167.557142857143
"2001-08-20",162.985714285714
"2001-08-27",159.652380952381
"2001-09-03",159.080952380952
"2001-09-10",157.17619047619
"2001-09-17",167.842857142857
"2001-09-24",167.938095238095
"2001-10-01",159.17619047619
"2001-10-08",149.271428571429
"2001-10-15",147.271428571429
"2001-10-22",146.985714285714
"2001-10-29",146.414285714286
"2001-11-05",138.985714285714
"2001-11-12",137.271428571429
"2001-11-19",133.366666666667
"2001-11-26",130.795238095238
"2001-12-03",130.604761904762
"2001-12-10",123.461904761905
"2001-12-17",123.17619047619
"2002-01-07",127.747619047619
"2002-01-14",128.128571428571
"2002-01-21",123.938095238095
"2002-01-28",122.795238095238
"2002-02-04",123.842857142857
"2002-02-11",122.890476190476
"2002-02-18",124.22380952381
"2002-02-25",123.938095238095
"2002-03-04",125.938095238095
"2002-03-11",128.985714285714
"2002-03-18",132.033333333333
"2002-03-25",138.319047619048
"2002-04-08",144.414285714286
"2002-04-15",144.795238095238
"2002-04-22",144.128571428571
"2002-04-29",140.414285714286
"2002-05-06",140.128571428571
"2002-05-13",140.22380952381
"2002-05-20",142.22380952381
"2002-05-27",142.22380952381
"2002-06-03",142.22380952381
"2002-06-10",136.22380952381
"2002-06-17",136.604761904762
"2002-06-24",137.366666666667
"2002-07-01",138.033333333333
"2002-07-08",137.366666666667
"2002-07-15",138.509523809524
"2002-07-22",138.414285714286
"2002-07-29",136.22380952381
"2002-08-05",135.842857142857
"2002-08-12",137.747619047619
"2002-08-19",140.414285714286
"2002-08-26",145.557142857143
"2002-09-02",146.319047619048
"2002-09-09",149.17619047619
"2002-09-16",149.652380952381
"2002-09-23",152.22380952381
"2002-09-30",151.747619047619
"2002-10-07",155.747619047619
"2002-10-14",155.938095238095
"2002-10-21",159.842857142857
"2002-10-28",157.271428571429
"2002-11-04",152.985714285714
"2002-11-11",144.795238095238
"2002-11-18",141.747619047619
"2002-11-25",144.414285714286
"2002-12-02",145.366666666667
"2002-12-09",143.080952380952
"2002-12-16",156.985714285714
"2003-01-06",163.652380952381
"2003-01-13",164.22380952381
"2003-01-20",165.080952380952
"2003-01-27",164.509523809524
"2003-02-03",167.271428571429
"2003-02-10",172.890476190476
"2003-02-17",182.509523809524
"2003-02-24",186.128571428571
"2003-03-03",192.128571428571
"2003-03-10",202.604761904762
"2003-03-17",204.223809523809
"2003-03-24",192.7
"2003-03-31",182.890476190476
"2003-04-07",156.7
"2003-04-14",155.747619047619
"2003-04-28",159.17619047619
"2003-05-05",146.509523809524
"2003-05-12",149.747619047619
"2003-05-19",140.561904761905
"2003-05-26",139.609523809524
"2003-06-02",138.466666666667
"2003-06-09",141.038095238095
"2003-06-16",141.038095238095
"2003-06-23",142.466666666667
"2003-06-30",141.419047619048
"2003-07-07",141.895238095238
"2003-07-14",145.514285714286
"2003-07-21",147.704761904762
"2003-07-28",147.895238095238
"2003-08-04",149.704761904762
"2003-08-18",153.8
"2003-08-25",153.895238095238
"2003-09-01",155.419047619048
"2003-09-08",152.561904761905
"2003-09-15",151.32380952381
"2003-09-22",143.038095238095
"2003-09-29",143.514285714286
"2003-10-06",147.609523809524
"2003-10-13",156.085714285714
"2003-10-20",154.27619047619
"2003-10-27",156.085714285714
"2003-11-03",154.847619047619
"2003-11-10",154.847619047619
"2003-11-17",154.847619047619
"2003-11-24",164.847619047619
"2003-12-01",163.609523809524
"2003-12-08",159.895238095238
"2003-12-15",157.228571428571
"2004-01-05",160.657142857143
"2004-01-12",161.514285714286
"2004-01-19",161.990476190476
"2004-01-26",161.895238095238
"2004-02-02",158.561904761905
"2004-02-09",155.704761904762
"2004-02-16",150.942857142857
"2004-02-23",148.657142857143
"2004-03-01",148.180952380952
"2004-03-08",153.609523809524
"2004-03-15",155.32380952381
"2004-03-22",156.561904761905
"2004-03-29",158.371428571429
"2004-04-05",162.657142857143
"2004-04-13",161.8
"2004-04-19",164.466666666667
"2004-04-26",166.085714285714
"2004-05-03",166.085714285714
"2004-05-10",177.514285714286
"2004-05-17",174.466666666667
"2004-05-24",181.895238095238
"2004-05-31",180.657142857143
"2004-06-07",179.264057142857
"2004-06-14",179.664438095238
"2004-06-21",178.06380952381
"2004-06-28",179.082685714286
"2004-07-05",190.571171428571
"2004-07-12",186.825457142857
"2004-07-19",186.908828571429
"2004-07-26",184.706552380952
"2004-08-02",190.169038095238
"2004-08-09",194.423133333333
